VALID,ISSUE_DATE,ADDRESS,LAT,LON,ACCURACY
1,2010-03-11 00:00:00,20 E Broadway  Manhattan,40.7136930,-73.9970280,8
1,2010-03-11 00:00:00,8015 164th St  Queens,40.7209512,-73.8041777,8
1,2010-03-11 00:00:00,S W 21st St 70ft W/of 5th Ave Manhattan,40.7484326,-73.9845368,6
1,2010-03-11 00:00:00,134 Haven Ave  Manhattan,40.8457560,-73.9427570,8
1,2010-03-11 00:00:00,1918 1st Ave  Manhattan,40.7848237,-73.9432740,8
1,2010-03-11 00:00:00,S Bleecker St 2ft W/of Broadway Manhattan,40.7427976,-73.9891981,8
1,2010-03-11 00:00:00,1165 Gerard Ave  Bronx,40.8344390,-73.9211890,8
1,2010-03-11 00:00:00,147 Congress St  Kings,40.6887850,-73.9967340,8
1,2010-03-11 00:00:00,E Greenwich St 25ft S/of Christophe Manhattan,40.7834345,-73.9662495,4
1,2010-03-11 00:00:00,1075 Gerard Ave  Bronx,40.8326040,-73.9224920,8
1,2010-03-11 00:00:00,W 1st Ave 25ft N/of E 102nd St Manhattan,40.7889097,-73.9463755,6
1,2010-03-11 00:00:00,160 Congress St  Kings,40.6884469,-73.9968670,8
1,2010-03-12 00:00:00,2850 Grand Concourse  Bronx,40.8700730,-73.8904090,8
1,2010-03-12 00:00:00,337 E 9th St  Manhattan,40.7285656,-73.9855359,8
1,2010-03-14 00:00:00,227 Haven Ave  Manhattan,40.8480450,-73.9416890,8
1,2010-03-12 00:00:00,133 Avenue C  Manhattan,40.7249823,-73.9784028,8
1,2010-03-12 00:00:00,120 W 106th St  Manhattan,40.7995703,-73.9640117,8
1,2010-03-13 00:00:00,62 Avenue A  Manhattan,40.7243848,-73.9845872,8
1,2010-03-13 00:00:00,E Avenue A 10ft S/of E 4th St Manhattan,34.2352378,-77.9446633,8
1,2010-03-12 00:00:00,66 Avenue A  Manhattan,40.7245123,-73.9844978,8
1,2010-03-13 00:00:00,62 Avenue A  Manhattan,40.7243848,-73.9845872,8
1,2010-03-12 00:00:00,82 2nd Ave  Manhattan,40.7264961,-73.9890372,8
1,2010-03-05 00:00:00,184 2 AVE  Manhattan,40.7307348,-73.9858511,8
1,2010-03-13 00:00:00,80 Henry St  Kings,40.6984890,-73.9926640,8
1,2010-03-12 00:00:00,30 E Broadway  Manhattan,40.7137290,-73.9965840,8
1,2010-03-12 00:00:00,17 E Broadway  Manhattan,40.7134547,-73.9972506,8
1,2010-03-12 00:00:00,5703 6th Ave  Kings,40.6395820,-74.0120950,8
1,2010-03-12 00:00:00,35 E Broadway  Manhattan,40.7132970,-73.9963070,8
1,2010-03-12 00:00:00,1050 Grand St  Kings,40.7132409,-73.9336220,8
1,2010-03-12 00:00:00,145 4th Ave  Manhattan,40.7338990,-73.9898048,8
1,2010-03-12 00:00:00,472 6th Ave  Manhattan,40.7356469,-73.9978803,8
1,2010-03-13 00:00:00,108 W 218th St  Manhattan,40.8715975,-73.9150588,6
1,2010-03-12 00:00:00,410 5th Ave  Kings,40.6702224,-73.9856138,8
1,2010-03-14 00:00:00,145 4th Ave  Manhattan,40.7338990,-73.9898048,8
1,2010-03-14 00:00:00,W 4th Ave 50ft S/of E 14th St Manhattan,40.7313198,-73.9825864,6
1,2010-03-05 00:00:00,81 E 2 AVE  Manhattan,40.7267129,-73.9894039,8
1,2010-03-12 00:00:00,187 Clinton St  Manhattan,40.7153334,-73.9871841,8
1,2010-03-12 00:00:00,60 Broadway  Kings,40.7105768,-73.9665348,8
1,2010-03-12 00:00:00,2135 1st Ave  Manhattan,40.7922031,-73.9383159,8
1,2010-03-12 00:00:00,1175 Walton Ave  Bronx,40.8344355,-73.9198633,8
1,2010-03-13 00:00:00,N Myrtle Ave 70ft E/of Washington Kings,40.7963775,-73.7008466,8
1,2010-03-13 00:00:00,526 5th Ave  Kings,40.6664936,-73.9887131,8
1,2010-03-13 00:00:00,80 Henry St  Kings,40.6984890,-73.9926640,8
1,2010-03-12 00:00:00,1568 1st Ave  Manhattan,40.7738885,-73.9513817,8
1,2010-03-14 00:00:00,1715 1st Ave  Manhattan,40.7787386,-73.9481813,8
1,2010-03-12 00:00:00,179 Chrystie St  Manhattan,40.7214759,-73.9922682,8
1,2010-03-14 00:00:00,338 Lafayette St  Manhattan,40.7259075,-73.9946883,8
1,2010-03-04 00:00:00,387 Jay St  Kings,40.6919860,-73.9872789,8
1,2010-03-14 00:00:00,285 9th St  Kings,40.6697650,-73.9868910,8
1,2010-03-12 00:00:00,134 Greenpoint Ave  Kings,40.7300282,-73.9552105,8
1,2010-03-12 00:00:00,309 W 78th St  Manhattan,40.7838935,-73.9821513,8
1,2010-03-13 00:00:00,50 W 77th St  Manhattan,40.7803790,-73.9760760,8
1,2010-03-12 00:00:00,1479 Dean St  Kings,40.6765310,-73.9392540,8
1,2010-03-12 00:00:00,1479 Dean St  Kings,40.6765310,-73.9392540,8
1,2010-03-14 00:00:00,637 Bedford Ave  Kings,40.7022300,-73.9586230,8
1,2010-03-13 00:00:00,2265 1st Ave  Manhattan,40.7963327,-73.9354019,8
1,2010-03-14 00:00:00,520 E 20th St  Manhattan,40.7338503,-73.9772313,8
1,2010-03-12 00:00:00,W Greenwich St 10ft N/of Christophe Manhattan,40.7834345,-73.9662495,4
1,2010-03-12 00:00:00,32 E Broadway  Manhattan,40.7137370,-73.9964959,8
1,2010-03-12 00:00:00,236 Neptune Ave  Kings,40.5812960,-73.9620110,8
1,2010-03-12 00:00:00,567 Ft Washington Ave  Manhattan,40.8542100,-73.9372720,8
1,2010-03-12 00:00:00,384 Grand St  Manhattan,40.7163940,-73.9876708,8
1,2010-03-14 00:00:00,253 Grand St  Manhattan,40.7181212,-73.9939200,8
1,2010-03-12 00:00:00,340 Other-See Comments JAY ST Kings,40.6976820,-73.9870220,6
1,2010-03-12 00:00:00,353 Ft Washington Ave  Manhattan,40.8470489,-73.9397206,8
1,2010-03-12 00:00:00,329 9th St  Kings,40.6688413,-73.9855610,8
1,2010-03-14 00:00:00,1084 Manhattan Ave  Kings,40.7356046,-73.9550252,8
1,2010-03-12 00:00:00,N Dyckman St 50ft W/of 10th Ave Manhattan,40.7552520,-73.9986590,6
1,2010-03-12 00:00:00,W Chrystie St 30ft S/of E Houston Manhattan,40.7834345,-73.9662495,4
1,2010-03-04 00:00:00,470 E 119TH ST  Manhattan,40.7970958,-73.9320348,8
1,2010-03-12 00:00:00,1976 1st Ave  Manhattan,40.7867358,-73.9419947,8
1,2010-03-12 00:00:00, Seaman Ave  Manhattan,40.8691588,-73.9221478,6
1,2010-03-14 00:00:00,W 8th Ave 15ft N/of W 36th St Manhattan,40.7534740,-73.9925280,6
1,2010-03-12 00:00:00,46 E Broadway  Manhattan,40.7138850,-73.9958870,8
1,2010-03-12 00:00:00,526 E 89th St  Manhattan,40.7771770,-73.9446980,8
1,2010-03-14 00:00:00,60 Broadway  Kings,40.7105768,-73.9665348,8
1,2010-03-12 00:00:00,141 Carlton Ave  Kings,40.6935489,-73.9729001,8
1,2010-03-12 00:00:00,32 E Broadway  Manhattan,40.7137370,-73.9964959,8
1,2010-03-09 00:00:00,15 RALEIGH PL  Kings,40.6513050,-73.9473960,8
1,2010-03-12 00:00:00,1094 Longfellow Ave  Bronx,40.8261710,-73.8875300,8
1,2010-03-12 00:00:00,2267 3rd Ave  Manhattan,40.8025676,-73.9366292,8
1,2010-03-31 00:00:00,2701 Grand Concourse  Bronx,40.8674340,-73.8940810,8
1,2010-03-31 00:00:00,720 Greenwich St  Manhattan,40.7343440,-74.0071691,8
1,2010-03-31 00:00:00,218 E 10th St  Manhattan,40.7292878,-73.9857459,8
1,2010-03-31 00:00:00,S Clarkson St 70ft W/of Varick St Manhattan,40.7237909,-74.0061038,6
1,2010-03-31 00:00:00,1775 Grand Concourse  Bronx,40.8467181,-73.9092887,8
1,2010-03-31 00:00:00,918 Manhattan Ave  Kings,40.7307475,-73.9542328,8
1,2010-03-31 00:00:00,S Banker St 125ft E/of Calyer St Kings,40.7281343,-73.9532854,6
1,2010-03-31 00:00:00,478 6th Ave  Manhattan,40.7358376,-73.9977238,8
1,2010-03-31 00:00:00,475 6th Ave  Manhattan,40.7360050,-73.9983670,8
1,2010-03-31 00:00:00,184 5th Ave  Manhattan,40.7414440,-73.9900700,8
1,2010-03-31 00:00:00,1574 1st Ave  Manhattan,40.7739810,-73.9510449,8
1,2010-03-31 00:00:00,765 St Nicholas Ave  Manhattan,40.8264000,-73.9435280,8
1,2010-03-31 00:00:00,785 Grand St  Kings,40.7119583,-73.9416873,8
1,2010-03-31 00:00:00,151 Lafayette St  Manhattan,40.7193888,-73.9994306,8
1,2010-03-31 00:00:00,E 5th Ave 40ft S/of Washington Manhattan,40.7834345,-73.9662495,4
1,2010-03-31 00:00:00,22-28 Franklin St  Kings,42.0797510,-71.3898930,8
1,2010-03-31 00:00:00,754B St Nicholas Ave  Manhattan,40.8257953,-73.9432958,8
1,2010-03-04 00:00:00,  FT WASHINGTON AVE Manhattan,40.8472128,-73.9397780,6
1,2010-03-05 00:00:00,276 5TH AVE  Kings,36.1151909,-119.5542561,8
1,2010-03-02 00:00:00,591 5TH AVE  Kings,36.1158157,-119.5542692,8
1,2010-03-31 00:00:00,32 E Broadway  Manhattan,40.7137370,-73.9964959,8
1,2010-03-03 00:00:00,362 9TH ST  Kings,40.6681430,-73.9845340,8
1,2010-03-31 00:00:00,1410 Neptune Ave  Kings,40.5789330,-73.9823990,8
1,2010-03-31 00:00:00,316 E 90th St  Manhattan,40.7798220,-73.9490320,8
1,2010-03-31 00:00:00,137 Avenue A  Manhattan,40.7270265,-73.9829753,8
1,2010-03-31 00:00:00,1806 1st Ave  Manhattan,40.7508832,-73.9684479,8
1,2010-03-31 00:00:00,192 Throop Ave  Kings,40.6984028,-73.9442001,8
1,2010-03-31 00:00:00,123 Lafayette St  Manhattan,40.7187150,-73.9999850,8
1,2010-03-31 00:00:00,133 Seaman Ave  Manhattan,40.8687010,-73.9226110,8
1,2010-03-31 00:00:00,147 Bleecker St  Manhattan,40.7283420,-73.9992270,8
1,2010-03-31 00:00:00,483 5th Ave  Kings,40.6676230,-73.9874200,8
1,2010-03-31 00:00:00,114 E 90th St  Manhattan,40.7822571,-73.9544342,8
1,2010-03-31 00:00:00,215 Madison St  Manhattan,40.7128531,-73.9890978,8
1,2010-03-31 00:00:00,N W 21st St 20ft E/of 10th Ave Manhattan,40.7552520,-73.9986590,6
1,2010-03-31 00:00:00,E Greenwich St 25ft S/of Christophe Manhattan,40.7834345,-73.9662495,4
1,2010-03-31 00:00:00,295 Maple St  Kings,40.6610250,-73.9510169,8
1,2010-03-02 00:00:00,463 5TH AVE  Kings,36.1158544,-119.5542695,8
1,2010-03-31 00:00:00,340 Jay St  Kings,40.6937338,-73.9872385,8
1,2010-03-31 00:00:00,20 Seaman Ave  Manhattan,40.8667710,-73.9274450,8
1,2010-03-01 00:00:00,758 E 105 ST  Kings,40.6481601,-73.8953941,8
1,2010-03-26 00:00:00,336 FT WASHINGTON AVE  Manhattan,40.8462040,-73.9400499,8
1,2010-03-16 00:00:00,  S/S W 48 ST 5 FT W/O Manhattan,40.6417069,-74.0805645,8
1,2010-03-24 00:00:00,145 4 AVE  Manhattan,40.7338990,-73.9898048,8
1,2010-03-08 00:00:00,182 2 AVE  Manhattan,40.7307390,-73.9862680,8
1,2010-03-10 00:00:00,875 8TH AVE  Manhattan,40.7637276,-73.9850871,8
1,2010-03-10 00:00:00,888 8TH AVE  Manhattan,40.7638690,-73.9847660,8
1,2010-03-09 00:00:00,79 AVE A  Manhattan,40.7250667,-73.9844422,8
1,2010-03-11 00:00:00,111 AVE C  Manhattan,40.7243092,-73.9788312,8
1,2010-03-09 00:00:00,907 8 AVE  Manhattan,40.7648224,-73.9845065,8
1,2010-03-11 00:00:00,115 AVE C  Manhattan,40.7244540,-73.9788740,8
1,2010-03-15 00:00:00,  SOUTH ST @ PIKE SLIP Manhattan,40.7102710,-73.9921114,6
1,2010-03-25 00:00:00,512 3RD AVE  Kings,40.6699571,-73.9924400,8
1,2010-03-23 00:00:00,850 Gerard Ave  Bronx,40.8269382,-73.9252775,8
1,2010-03-19 00:00:00,182 5th Ave  Kings,36.1152208,-119.5542562,8
1,2010-03-19 00:00:00,434 E 89th St  Manhattan,40.7780220,-73.9467109,8
1,2010-03-22 00:00:00,1020 Gerard Ave  Bronx,40.8310640,-73.9225020,8
1,2010-03-20 00:00:00,270 Bowery  Manhattan,40.7235880,-73.9930220,8
1,2010-03-19 00:00:00,49 E 1st St  Manhattan,40.7236170,-73.9897320,8
1,2010-03-19 00:00:00,951 Manhattan Ave  Kings,40.7317494,-73.9546822,8
1,2010-03-19 00:00:00,2133 1st Ave  Manhattan,40.7921294,-73.9383778,8
1,2010-03-23 00:00:00,152 7th Ave  Kings,40.6725364,-73.9770552,8
1,2010-03-22 00:00:00,E 9th Ave 20ft S/of W 15th St Manhattan,40.7404440,-74.0020190,6
1,2010-03-19 00:00:00,805 8th Ave  Manhattan,40.7615055,-73.9869270,8
1,2010-03-19 00:00:00,33 5th Ave  Manhattan,40.7331660,-73.9952780,8
1,2010-03-19 00:00:00,29 5th Ave  Manhattan,40.7330720,-73.9953450,8
1,2010-03-19 00:00:00,218 2nd Ave  Manhattan,40.7317946,-73.9853158,8
1,2010-03-19 00:00:00,496 5th Ave  Kings,40.6676180,-73.9879000,8
1,2010-03-22 00:00:00,1111 Gerard Ave  Bronx,40.8336060,-73.9217100,8
1,2010-03-22 00:00:00,62 Avenue A  Manhattan,40.7243848,-73.9845872,8
1,2010-03-19 00:00:00,221 E Broadway  Manhattan,40.7142893,-73.9871052,8
1,2010-03-19 00:00:00,2492 Grand Concourse  Bronx,40.8621523,-73.8969272,8
1,2010-03-20 00:00:00,72 Christopher St  Manhattan,40.7334795,-74.0032503,8
1,2010-03-19 00:00:00,N E Broadway 60ft E/of Catherine Manhattan,40.7834345,-73.9662495,4
1,2010-03-19 00:00:00,2558 Grand Concourse  Bronx,40.8639162,-73.8957104,8
1,2010-03-22 00:00:00,478 6th Ave  Manhattan,40.7358376,-73.9977238,8
1,2010-03-22 00:00:00,170 Avenue A  Manhattan,40.7283354,-73.9817024,8
1,2010-03-23 00:00:00,S Bleecker St 2ft W/of Broadway Manhattan,40.7427976,-73.9891981,8
1,2010-03-19 00:00:00,E Avenue C 15ft N/of E 9th St Manhattan,40.6676741,-73.9984435,6
1,2010-03-23 00:00:00,111 Avenue C  Manhattan,40.7243092,-73.9788312,8
1,2010-03-20 00:00:00,348 9th St  Kings,40.6684392,-73.9850857,8
1,2010-03-23 00:00:00,129 E Broadway  Manhattan,40.7136850,-73.9918220,8
1,2010-03-23 00:00:00,2375 1st Ave  Manhattan,40.7508848,-73.9684469,8
1,2010-03-20 00:00:00,E Greenwich St 25ft S/of Christophe Manhattan,40.7834345,-73.9662495,4
1,2010-03-20 00:00:00,626 Hudson St  Manhattan,40.7382700,-74.0052960,8
1,2010-03-19 00:00:00,478 6th Ave  Manhattan,40.7358376,-73.9977238,8
1,2010-03-19 00:00:00,400 5th Ave  Kings,40.6706017,-73.9852845,8
1,2010-03-22 00:00:00,80 4th Ave  Manhattan,40.7316642,-73.9904536,8
1,2010-03-08 00:00:00,534 3RD AVE  Kings,40.6692493,-73.9930308,8
1,2010-03-22 00:00:00,191 Lafayette St  Manhattan,40.7209670,-73.9982500,8
1,2010-03-19 00:00:00,339 9th St  Kings,40.6687991,-73.9851306,8
1,2010-03-19 00:00:00,666 Greenwich St  Manhattan,40.7323050,-74.0077630,8
1,2010-03-23 00:00:00,141 2nd Ave  Manhattan,40.7291000,-73.9875350,8
1,2010-03-19 00:00:00,413 5th Ave  Kings,40.6700100,-73.9854387,8
1,2010-03-23 00:00:00,960 Manhattan Ave  Kings,40.7320607,-73.9544517,8
1,2010-03-19 00:00:00,488 5th Ave  Kings,40.6678039,-73.9877420,8
1,2010-03-22 00:00:00,E Central Park West 5ft N/of W 105th St Manhattan,40.7997833,-73.9661952,6
1,2010-03-23 00:00:00,120 Avenue C  Manhattan,40.7244639,-73.9784228,8
1,2010-03-23 00:00:00,E Lewis St 5ft S/of Grand St Manhattan,40.7176223,-73.9922547,6
1,2010-03-20 00:00:00,123 Avenue C  Manhattan,40.7246099,-73.9784990,8
1,2010-03-20 00:00:00,107 Greenpoint Ave  Kings,40.7302580,-73.9559580,8
1,2010-03-23 00:00:00,428 E 9th St  Manhattan,40.7274210,-73.9836260,8
1,2010-03-19 00:00:00,2730 3rd Ave  Bronx,40.8141449,-73.9212230,8
1,2010-03-22 00:00:00,1 Smith St  Kings,40.6914189,-73.9873227,8
1,2010-03-19 00:00:00,1526 Grand Concourse  Bronx,40.8417050,-73.9116880,8
1,2010-03-21 00:00:00,2037 1st Ave  Manhattan,40.7891395,-73.9404937,8
1,2010-03-23 00:00:00,412 E 9th St  Manhattan,40.7278130,-73.9841904,8
1,2010-03-22 00:00:00,413 5TH AVE  Kings,40.6700100,-73.9854387,8
1,2010-03-21 00:00:00,1555 1st Ave  Manhattan,40.7508825,-73.9684484,8
1,2010-03-22 00:00:00,N Leonard St 150ft W/of Montrose Kings,40.6528762,-73.9594940,3
1,2010-03-03 00:00:00,516 3 AVE  Kings,40.6699060,-73.9926310,8
1,2010-03-23 00:00:00,W 5th Ave 2ft N/of W 9th St Manhattan,40.7341667,-73.9990164,6
1,2010-03-08 00:00:00,47-49 LINCOLN PL  Kings,40.6771425,-73.9781782,8
1,2010-03-22 00:00:00,162 Avenue A  Manhattan,40.7280825,-73.9819044,8
1,2010-03-19 00:00:00,929 Manhattan Ave  Kings,40.7311214,-73.9545675,8
1,2010-03-22 00:00:00,497 9TH ST  Kings,40.6661640,-73.9795080,8
1,2010-03-23 00:00:00,366 9th St  Kings,40.6680120,-73.9844830,8
1,2010-03-22 00:00:00,312 W 91st St  Manhattan,40.7922100,-73.9764590,8
1,2010-03-19 00:00:00,N Grand St 0ft W/of Jackson St Manhattan,40.7122067,-73.9807163,6
1,2010-03-23 00:00:00,2290 1st Ave  Manhattan,40.7970040,-73.9343180,8
1,2010-03-19 00:00:00,W Reservoir Oval 60ft S/of Tryon Ave Bronx,40.8803032,-73.8767720,6
1,2010-03-22 00:00:00,2701 Grand Concourse  Bronx,40.8674340,-73.8940810,8
1,2010-03-23 00:00:00,608 Maple St  Kings,40.6612190,-73.9406870,8
1,2010-03-23 00:00:00,510 W 218th St  Manhattan,40.8712240,-73.9148079,8
1,2010-03-22 00:00:00,134 Haven Ave  Manhattan,40.8457560,-73.9427570,8
1,2010-03-23 00:00:00,117 Berkeley Pl  Kings,40.6758630,-73.9763849,8
1,2010-03-23 00:00:00,E Fr Capodanno Blvd 80ft S/of Guilford S Richmond,37.4880754,-77.4587239,4
1,2010-03-22 00:00:00,450 W 147th St  Manhattan,40.8258530,-73.9456570,8
1,2010-03-22 00:00:00,181 Chrystie St  Manhattan,40.7215918,-73.9922078,8
1,2010-03-23 00:00:00,54 W 78th St  Manhattan,40.7812666,-73.9760186,8
1,2010-03-19 00:00:00,436 Lafayette St  Manhattan,40.7293279,-73.9921430,8
1,2010-03-19 00:00:00,1099 Walton Ave  Bronx,40.8326760,-73.9208980,8
1,2010-03-19 00:00:00,1175 Walton Ave  Bronx,40.8344355,-73.9198633,8
1,2010-03-23 00:00:00,77 Bleecker St  Manhattan,40.7267470,-73.9962350,8
1,2010-03-22 00:00:00,1643 1st Ave  Manhattan,40.7765626,-73.9498340,8
1,2010-03-20 00:00:00,56 Avenue C  Manhattan,40.7223420,-73.9798360,8
1,2010-03-20 00:00:00,543 Central Ave  Kings,40.6903020,-73.9109900,8
1,2010-03-22 00:00:00,1020 Gerard Ave  Bronx,40.8310640,-73.9225020,8
1,2010-03-20 00:00:00,369 9th St  Kings,40.6683320,-73.9841692,8
1,2010-03-31 00:00:00,115 E 90 ST  Manhattan,40.7824478,-73.9544338,8
1,2010-03-22 00:00:00,78 S 4th St  Kings,40.7123470,-73.9651010,8
1,2010-03-25 00:00:00,187 5TH AVE  Kings,36.1160190,-119.5542711,8
1,2010-03-22 00:00:00,906 Gerard Ave  Bronx,40.8283429,-73.9242010,8
1,2010-03-11 00:00:00,160 SCHERMERHORN ST  Kings,40.6890860,-73.9863680,8
1,2010-03-20 00:00:00,215 Madison St  Manhattan,40.7128531,-73.9890978,8
1,2010-03-27 00:00:00,157-159 W 106 ST  Manhattan,40.8004450,-73.9649810,8
1,2010-03-23 00:00:00,157 Other-See Comments w 228th st Bronx,40.8769535,-73.9086783,6
1,2010-03-20 00:00:00,315 W 90th St  Manhattan,40.7919220,-73.9765310,8
1,2010-03-22 00:00:00,1324 Bergen St  Kings,40.6754799,-73.9409200,8
1,2010-03-19 00:00:00,52 Dean St  Kings,40.6876552,-73.9909977,8
1,2010-03-19 00:00:00,2135 1st Ave  Manhattan,40.7922031,-73.9383159,8
1,2010-03-22 00:00:00,1659 1st Ave  Manhattan,40.7772962,-73.9492793,8
1,2010-03-21 00:00:00,105 Haven Ave  Manhattan,40.8447390,-73.9421730,8
1,2010-03-19 00:00:00,147-30 73rd Ave  Queens,40.7253640,-73.8174710,8
1,2010-03-22 00:00:00,44 Bergen St  Kings,40.6872096,-73.9917180,8
1,2010-03-16 00:00:00,76 POWERS  Kings,40.7117530,-73.9480130,8
1,2010-03-20 00:00:00,350 Jay St  Kings,40.6935557,-73.9872507,8
1,2010-03-19 00:00:00,179 Chrystie St  Manhattan,40.7214759,-73.9922682,8
1,2010-03-21 00:00:00,1940 1st Ave  Manhattan,40.7860117,-73.9425294,8
1,2010-03-17 00:00:00,1410 DEAN ST  Kings,40.6764191,-73.9418601,8
1,2010-03-21 00:00:00,131 Avenue A  Manhattan,40.7269180,-73.9831750,8
1,2010-03-23 00:00:00,511 9th St  Kings,40.6656899,-73.9788057,8
1,2010-03-23 00:00:00,215 Lincoln Rd  Kings,40.6612823,-73.9553869,8
1,2010-03-23 00:00:00,80 Seaman Ave  Manhattan,40.8683790,-73.9253250,8
1,2010-03-19 00:00:00,505 62nd St  Kings,40.6382617,-74.0171899,8
1,2010-03-21 00:00:00,2105 1st Ave  Manhattan,40.7911840,-73.9393410,8
1,2010-03-22 00:00:00,340 Jay St  Kings,40.6937338,-73.9872385,8
1,2010-03-22 00:00:00,7918 164th St  Queens,40.7208280,-73.8047560,8
1,2010-03-19 00:00:00,2245 1st Ave  Manhattan,40.7954986,-73.9358497,8
1,2010-03-19 00:00:00,511 7th Ave  Kings,40.6609060,-73.9859660,8
1,2010-03-23 00:00:00,2105 1st Ave  Manhattan,40.7911840,-73.9393410,8
1,2010-03-23 00:00:00,73 72nd St  Kings,40.6354036,-74.0343424,8
1,2010-03-19 00:00:00,179 Chrystie St  Manhattan,40.7214759,-73.9922682,8
1,2010-03-30 00:00:00,1330 1ST AVE  Manhattan,40.7672320,-73.9560610,8
1,2010-03-20 00:00:00,45 Pike St  Manhattan,40.7111800,-73.9910260,8
1,2010-03-20 00:00:00,940 Manhattan Ave  Kings,40.7313557,-73.9543325,8
1,2010-03-22 00:00:00,910 Gerard Ave  Bronx,40.8285399,-73.9240850,8
1,2010-03-23 00:00:00,2170 Fredrick Douglas Blv  Manhattan,40.8051406,-73.9548900,8
1,2010-03-19 00:00:00,167 Bleecker St  Manhattan,40.7288315,-74.0002563,8
1,2010-03-23 00:00:00,E Fr Capodanno Blvd 90ft S/of Guilford S Richmond,40.5605312,-74.1474846,3
1,2010-03-21 00:00:00,1505 1st Ave  Manhattan,40.7722459,-73.9529994,8
1,2010-03-20 00:00:00,385 Grand St  Manhattan,40.7162209,-73.9879476,8
1,2010-03-19 00:00:00,741 St Nicholas Ave  Manhattan,40.8254803,-73.9439386,8
1,2010-03-22 00:00:00,N E 119th St 20ft E/of Lexington Manhattan,40.7834345,-73.9662495,4
1,2010-03-22 00:00:00,S E 119th St 15ft E/of Lexington Manhattan,40.7834345,-73.9662495,4
1,2010-03-22 00:00:00,134 Haven Ave  Manhattan,40.8457560,-73.9427570,8
1,2010-03-22 00:00:00,1020 Gerard Ave  Bronx,40.8310640,-73.9225020,8
1,2010-03-22 00:00:00,105 Freeman St  Kings,40.7343990,-73.9575490,8
1,2010-03-22 00:00:00,2041 1st Ave  Manhattan,40.7893078,-73.9403780,8
1,2010-03-22 00:00:00,N W 21st St 20ft E/of 10th Ave Manhattan,40.7552520,-73.9986590,6
1,2010-03-22 00:00:00,340 Jay St  Kings,40.6937338,-73.9872385,8
1,2010-03-23 00:00:00,E Fr Capodanno Blvd 100ft S/of Guilford Richmond,37.5407246,-77.4360481,4
1,2010-03-19 00:00:00,166 5th Ave  Manhattan,40.7406500,-73.9904211,8
1,2010-03-22 00:00:00,246 Dekalb Ave  Kings,40.6892500,-73.9693300,8
1,2010-03-20 00:00:00,213 E Broadway  Manhattan,40.7142120,-73.9875772,8
1,2010-03-22 00:00:00,100 Lafayette St  Manhattan,40.7180300,-74.0009400,8
1,2010-03-19 00:00:00,180 Throop Ave  Kings,40.6988060,-73.9444170,8
1,2010-03-23 00:00:00,1085 St Nicholas Ave  Manhattan,40.8380878,-73.9401328,8
1,2010-03-19 00:00:00,253 Dyckman St  Manhattan,40.8665131,-73.9284104,8
1,2010-03-26 00:00:00,2240 UNIVERSITY AVE  Bronx,40.8570573,-73.9097494,8
1,2010-03-24 00:00:00,2265 1st Ave  Manhattan,40.7963327,-73.9354019,8
1,2010-03-15 00:00:00,N Walton Ave 10ft E/of E 144th St Bronx,40.8121781,-73.9184216,6
1,2010-03-24 00:00:00,200 5th Ave  Kings,40.6768244,-73.9803349,8
1,2010-03-18 00:00:00,1749 Grand Concourse  Bronx,40.8461049,-73.9103739,8
1,2010-03-17 00:00:00,336 Fort Washington Ave  Manhattan,40.8462040,-73.9400499,8
1,2010-03-24 00:00:00,371 5th Ave  Kings,40.6711351,-73.9845378,8
1,2010-03-24 00:00:00,375 5th Ave  Kings,36.1158901,-119.5542697,8
1,2010-03-24 00:00:00,55 5th Ave  Manhattan,40.7350139,-73.9942668,8
1,2010-03-18 00:00:00,195 Chrystie St  Manhattan,40.7221570,-73.9923370,8
1,2010-03-18 00:00:00,113 Avenue C  Manhattan,40.7244070,-73.9789090,8
1,2010-03-16 00:00:00,66 2nd Ave  Manhattan,40.7258650,-73.9892740,8
1,2010-03-18 00:00:00,35-32 29th St  Queens,40.7581930,-73.9309890,8
1,2010-03-15 00:00:00,270 Lafayette St  Manhattan,40.7239917,-73.9964322,8
1,2010-03-24 00:00:00,55 5th Ave  Manhattan,40.7350139,-73.9942668,8
1,2010-03-17 00:00:00,176 Christopher St  Manhattan,40.7322710,-74.0096350,8
1,2010-03-17 00:00:00,176 Christopher St  Manhattan,40.7322710,-74.0096350,8
1,2010-03-18 00:00:00,918 Manhattan Ave  Kings,40.7307475,-73.9542328,8
1,2010-03-16 00:00:00,380 Lafayette St  Manhattan,40.7276407,-73.9935137,8
1,2010-03-24 00:00:00,51 E Broadway  Manhattan,40.7133899,-73.9956300,8
1,2010-03-24 00:00:00,144 E Broadway  Manhattan,40.7141580,-73.9912170,8
1,2010-03-24 00:00:00,1526 Grand Concourse  Bronx,40.8417050,-73.9116880,8
1,2010-03-17 00:00:00,S Bleecker St 1ft W/of Broadway Manhattan,40.7427976,-73.9891981,8
1,2010-03-18 00:00:00,1775 Grand Concourse  Bronx,40.8467181,-73.9092887,8
1,2010-03-17 00:00:00,111 Avenue C  Manhattan,40.7243092,-73.9788312,8
1,2010-03-18 00:00:00,66 Avenue A  Manhattan,40.7245123,-73.9844978,8
1,2010-03-17 00:00:00,185 Avenue C  Manhattan,40.7268090,-73.9770476,8
1,2010-03-17 00:00:00,708 5th Ave  Kings,40.6607640,-73.9942213,8
